"y","x1","x2","x3"
113.305031236475,7.74025966622616,12.0315419146422,19.7450050411132
109.021600599233,11.9675732889209,7.49240760504109,19.4604127736809
126.189786171748,9.91910611343906,11.7959287686107,21.7586417389054
116.945678729235,11.5243596951694,9.13215276102703,20.4600336578448
107.736589206738,8.34887092632842,10.1908871889956,18.2618073822127
79.1789782064019,-0.792539090901737,13.2940226350257,12.5763017781531
113.238708957326,10.0325241867061,9.9540756166222,20.0998011085336
148.473520302355,11.3533158304177,14.6248133589755,25.959521682932
156.165483817794,12.152142564393,15.0831628139696,27.5181417469851
109.906791679876,11.8518225666089,7.78458868500509,19.5250901420639
107.254889744464,5.07056055983757,13.5707668801187,18.9282154937262
162.82596449443,10.9725090438855,17.3399824617367,28.376488829551
49.3854100547856,3.39715530225042,4.57930770059376,7.58045477361834
106.866529620394,2.54899519434578,14.5904083122378,17.2243519740828
126.892043131284,9.06689924986544,12.9394275523564,21.9732495580791
134.058371791393,10.5917140508043,12.8487792338352,23.3626730196873
141.619168336383,7.75846218062376,17.0848944420547,24.8740433606719
72.55319978925,5.11255902561056,6.93660468847366,11.9217133245201
104.172232497611,8.33693289315991,9.42809036129525,17.6678772059453
97.368733623364,7.22704444250993,9.30085062496928,16.50645858078
89.9340852777425,12.4502788861876,3.48254938598356,15.8357191397377
132.317832217998,10.0328008974607,13.0478904475671,23.0393729465326
127.549328442087,5.84413633577268,16.0392580632904,21.8253427114595
127.062283436209,6.35638315096791,14.5712743435311,21.104541536378
147.296114060598,12.5825619784008,13.4188594971989,26.3371346125877
98.0128578706002,7.8801757207968,8.52473284834484,16.4051985545622
132.965046247898,9.15226182633426,13.776729649056,23.1237723764043
118.41070498199,14.7174938363958,6.87036025747137,21.5360155456404
104.936235932914,13.261922901602,5.90413627206826,19.0833486770753
146.099332001773,11.6615296545945,13.7078901858977,25.4011609965954
140.041151027228,15.8453862265257,9.91490607594283,25.8435792393319
145.28030112899,13.284502492733,11.8593564192288,25.0054643761429
105.138573931609,5.64197122185948,12.0926360089813,17.4544003268057
102.022190720525,7.47092906603741,9.98873255743707,17.1747444798132
142.030075794649,8.28411746141942,16.0071499110714,24.3504149193296
95.3153516586399,8.38140455253958,8.35916623531328,16.9559600593595
135.112539635391,9.53155359760725,13.2280452087389,22.6554414058943
72.8281692079386,4.25535754405601,8.24788907669921,12.7399311007801
104.788659961329,10.8890354201616,7.11608828190544,17.9147691237367
141.056135591909,8.92386992498246,15.4714687999649,24.6306052612151
91.7972282641474,6.37630522570755,9.19182809374771,15.45342370607
112.685187975073,8.88677574078679,10.5118015169757,19.2936115510818
150.398757432405,14.6848735601919,12.0825683607883,26.7142688580562
71.4363211035735,3.34674792887681,8.51842107151257,11.4315959220612
120.082492853633,5.96267244872999,10.8229382993587,16.6620026562031
72.3774453610463,4.59123435203989,7.75853953596378,12.1621825591322
68.673979868287,4.39870827918726,6.82651997396595,11.1319369950017
63.2528587115685,2.73971214017604,7.59242765559443,10.2844464513426
108.470267054666,9.77574463106215,9.31838872453971,19.0385355483269
91.098881917832,8.47736129822559,6.98600288576663,15.1916599050154
84.8229296013311,5.88341777016582,8.64904836816675,14.2266378133468
121.446383863042,6.22676279298075,14.4318751437027,20.826760911144
108.971608634516,7.16107692086067,11.1558767232369,18.2838220467228
85.0310501131995,4.03706533281878,9.88285080139235,13.7949135595871
